paper_url,venue,year,proceeding,repo_url,n_official_repos,title
https://paperswithcode.com/paper/large-scale-image-completion-via-co-modulated-1,ICLR,2021,ICLR 2021 1,https://github.com/zsyzzsoft/co-mod-gan,1,Large Scale Image Completion via Co-Modulated Generative Adversarial Networks
https://paperswithcode.com/paper/large-scale-learning-on-non-homophilous,NeurIPS,2021,NeurIPS 2021 12,https://github.com/cuai/non-homophily-large-scale,1,Large Scale Learning on Non-Homophilous Graphs: New Benchmarks and Strong Simple Methods
https://paperswithcode.com/paper/large-scale-learning-with-fourier-features,NeurIPS,2021,NeurIPS 2021 12,https://github.com/fwesel/t-krr,1,Large-Scale Learning with Fourier Features and Tensor Decompositions
https://paperswithcode.com/paper/large-scale-methods-for-distributionally,NeurIPS,2020,NeurIPS 2020 12,https://github.com/daniellevy/fast-dro,1,Large-Scale Methods for Distributionally Robust Optimization
https://paperswithcode.com/paper/large-scale-optimal-transport-map-estimation-1,NeurIPS,2019,NeurIPS 2019 12,https://github.com/ChengzijunAixiaoli/PPMM,1,Large-scale optimal transport map estimation using projection pursuit
https://paperswithcode.com/paper/large-scale-stochastic-sampling-from-the,NeurIPS,2018,NeurIPS 2018 12,https://github.com/jbaker92/scir,1,Large-Scale Stochastic Sampling from the Probability Simplex
https://paperswithcode.com/paper/large-scale-study-of-curiosity-driven,ICLR,2019,ICLR 2019 5,https://github.com/openai/large-scale-curiosity,1,Large-Scale Study of Curiosity-Driven Learning
https://paperswithcode.com/paper/large-scale-unsupervised-object-discovery,NeurIPS,2021,NeurIPS 2021 12,https://github.com/huyvvo/LOD,1,Large-Scale Unsupervised Object Discovery
https://paperswithcode.com/paper/large-scale-wasserstein-gradient-flows,NeurIPS,2021,NeurIPS 2021 12,https://github.com/PetrMokrov/Large-Scale-Wasserstein-Gradient-Flows,1,Large-Scale Wasserstein Gradient Flows
https://paperswithcode.com/paper/latent-alignment-and-variational-attention,NeurIPS,2018,NeurIPS 2018 12,https://github.com/harvardnlp/var-attn,1,Latent Alignment and Variational Attention
https://paperswithcode.com/paper/latent-bernoulli-autoencoder,ICML,2020,ICML 2020 1,https://github.com/ok1zjf/lbae,1,Latent Bernoulli Autoencoder
https://paperswithcode.com/paper/latent-convolutional-models,ICLR,2019,ICLR 2019 5,https://github.com/srxdev0619/Latent_Convolutional_Models,1,Latent Convolutional Models
https://paperswithcode.com/paper/latent-distance-estimation-for-random,NeurIPS,2019,NeurIPS 2019 12,https://github.com/ErnestoArayaValdivia/NeurIPS_Code,1,Latent Distance Estimation for Random Geometric Graphs
https://paperswithcode.com/paper/latent-dynamic-factor-analysis-of-high,NeurIPS,2020,NeurIPS 2020 12,https://github.com/HeejongBong/ldfa,1,Latent Dynamic Factor Analysis of High-Dimensional Neural Recordings
https://paperswithcode.com/paper/latent-equilibrium-arbitrarily-fast,NeurIPS,2021,NeurIPS 2021 12,https://github.com/unibe-cns/le_NeurIPS_code,1,Latent Equilibrium: Arbitrarily fast computation with arbitrarily slow neurons
https://paperswithcode.com/paper/latent-execution-for-neural-program-synthesis,NeurIPS,2021,NeurIPS 2021 12,https://github.com/jungyhuk/latent-execution,1,Latent Execution for Neural Program Synthesis
https://paperswithcode.com/paper/latent-image-animator-learning-to-animate,ICLR,2022,ICLR 2022 4,https://github.com/wyhsirius/LIA,1,Latent Image Animator: Learning to animate image via latent space navigation
https://paperswithcode.com/paper/latent-normalizing-flows-for-many-to-many-1,ICLR,2020,ICLR 2020 1,https://github.com/visinf/lnfmm,1,Latent Normalizing Flows for Many-to-Many Cross-Domain Mappings
https://paperswithcode.com/paper/latent-optimization-for-non-adversarial,ICLR,2020,ICLR 2020 1,https://github.com/avivga/lord,1,Demystifying Inter-Class Disentanglement
https://paperswithcode.com/paper/latent-ordinary-differential-equations-for,NeurIPS,2019,NeurIPS 2019 12,https://github.com/YuliaRubanova/latent_ode,1,Latent Ordinary Differential Equations for Irregularly-Sampled Time Series
https://paperswithcode.com/paper/latent-space-factorisation-and-manipulation,ICML,2020,ICML 2020 1,https://github.com/lissomx/MSP,1,Latent Space Factorisation and Manipulation via Matrix Subspace Projection
https://paperswithcode.com/paper/latent-space-secrets-of-denoising-text,ICML,2020,ICML 2020 1,https://github.com/shentianxiao/text-autoencoders,1,Educating Text Autoencoders: Latent Representation Guidance via Denoising
https://paperswithcode.com/paper/latent-template-induction-with-gumbel-crfs-1,NeurIPS,2020,NeurIPS 2020 12,https://github.com/FranxYao/Gumbel-CRF,1,Latent Template Induction with Gumbel-CRFs
https://paperswithcode.com/paper/latent-variable-modelling-with-hyperbolic,ICML,2020,ICML 2020 1,https://github.com/joeybose/HyperbolicNF,1,Latent Variable Modelling with Hyperbolic Normalizing Flows
https://paperswithcode.com/paper/latent-variable-nested-set-transformers,ICLR,2022,ICLR 2022 4,https://github.com/roggirg/AutoBots,1,Latent Variable Sequential Set Transformers For Joint Multi-Agent Motion Prediction
https://paperswithcode.com/paper/latent-weights-do-not-exist-rethinking,NeurIPS,2019,NeurIPS 2019 12,https://github.com/plumerai/rethinking-bnn-optimization,1,Latent Weights Do Not Exist: Rethinking Binarized Neural Network Optimization
https://paperswithcode.com/paper/latent-world-models-for-intrinsically,NeurIPS,2020,NeurIPS 2020 12,https://github.com/htdt/lwm,1,Latent World Models For Intrinsically Motivated Exploration
https://paperswithcode.com/paper/lattice-partition-recovery-with-dyadic-cart,NeurIPS,2021,NeurIPS 2021 12,https://github.com/hernanmp/partition_recovery,1,Lattice partition recovery with dyadic CART
https://paperswithcode.com/paper/layer-dependent-importance-sampling-for-1,NeurIPS,2019,NeurIPS 2019 12,https://github.com/acbull/LADIES,1,Layer-Dependent Importance Sampling for Training Deep and Large Graph Convolutional Networks
https://paperswithcode.com/paper/lazyiter-a-fast-algorithm-for-counting-markov,ICML,2020,ICML 2020 1,https://github.com/teshnizi/LazyIter,1,LazyIter: A Fast Algorithm for Counting Markov Equivalent DAGs and Designing Experiments
https://paperswithcode.com/paper/lca-loss-change-allocation-for-neural-network,NeurIPS,2019,NeurIPS 2019 12,https://github.com/uber-research/loss-change-allocation,1,LCA: Loss Change Allocation for Neural Network Training
https://paperswithcode.com/paper/leads-learning-dynamical-systems-that,NeurIPS,2021,NeurIPS 2021 12,https://github.com/yuan-yin/leads,1,LEADS: Learning Dynamical Systems that Generalize Across Environments
https://paperswithcode.com/paper/learn-imagine-and-create-text-to-image,NeurIPS,2019,NeurIPS 2019 12,https://github.com/qiaott/LeicaGAN,1,"Learn, Imagine and Create: Text-to-Image Generation from Prior Knowledge"
https://paperswithcode.com/paper/learn-to-explain-efficiently-via-neural-logic,ICLR,2020,ICLR 2020 1,https://github.com/gblackout/NLIL,1,Learn to Explain Efficiently via Neural Logic Inductive Learning
https://paperswithcode.com/paper/learnable-embedding-sizes-for-recommender-1,ICLR,2021,ICLR 2021 1,https://github.com/ssui-liu/learnable-embed-sizes-for-RecSys,1,Learnable Embedding Sizes for Recommender Systems
https://paperswithcode.com/paper/learnable-embedding-space-for-efficient,ICLR,2019,ICLR 2019 5,https://github.com/Friedrich1006/ESNAC,1,Learnable Embedding Space for Efficient Neural Architecture Compression
https://paperswithcode.com/paper/learnable-group-transform-for-time-series,ICML,2020,ICML 2020 1,https://github.com/Koldh/LearnableGroupTransform-TimeSeries,1,Learnable Group Transform For Time-Series
https://paperswithcode.com/paper/learnable-tree-filter-for-structure,NeurIPS,2019,NeurIPS 2019 12,https://github.com/StevenGrove/TreeFilter-Torch,1,Learnable Tree Filter for Structure-preserving Feature Transform
https://paperswithcode.com/paper/learned-robust-pca-a-scalable-deep-unfolding,NeurIPS,2021,NeurIPS 2021 12,https://github.com/caesarcai/lrpca,1,Learned Robust PCA: A Scalable Deep Unfolding Approach for High-Dimensional Outlier Detection
https://paperswithcode.com/paper/learning-3d-representations-of-molecular-1,ICLR,2022,ICLR 2022 4,https://github.com/keiradams/chiro,1,Learning 3D Representations of Molecular Chirality with Invariance to Bond Rotations
https://paperswithcode.com/paper/learning-a-generative-model-for-validity-in,ICLR,2018,ICLR 2018 1,https://github.com/DavidJanz/molecule_grammar_rnn,1,Learning a Generative Model for Validity in Complex Discrete Structures
https://paperswithcode.com/paper/learning-a-subspace-of-policies-for-online-1,ICLR,2022,ICLR 2022 4,https://github.com/facebookresearch/salina,1,Learning a subspace of policies for online adaptation in Reinforcement Learning
https://paperswithcode.com/paper/learning-about-an-exponential-amount-of,NeurIPS,2019,NeurIPS 2019 12,https://github.com/IshmaelBelghazi/learning_an_exponential_amount_of_conditional_distributions,1,Learning about an exponential amount of conditional distributions
https://paperswithcode.com/paper/learning-accurate-entropy-model-with-global-1,ICLR,2021,ICLR 2021 1,https://github.com/damo-cv/img-comp-reference,2,Learning Accurate Entropy Model with Global Reference for Image Compression
https://paperswithcode.com/paper/learning-adversarially-fair-and-transferable,ICML,2018,ICML 2018 7,https://github.com/VectorInstitute/laftr,1,Learning Adversarially Fair and Transferable Representations
https://paperswithcode.com/paper/learning-adversarially-robust-representations,ICML,2020,ICML 2020 1,https://github.com/schzhu/learning-adversarially-robust-representations,1,Learning Adversarially Robust Representations via Worst-Case Mutual Information Maximization
https://paperswithcode.com/paper/learning-algebraic-multigrid-using-graph,ICML,2020,ICML 2020 1,https://github.com/ilayluz/learning-amg,1,Learning Algebraic Multigrid Using Graph Neural Networks
https://paperswithcode.com/paper/learning-and-evaluating-representations-for-1,ICLR,2021,ICLR 2021 1,https://github.com/google-research/deep_representation_one_class,1,Learning and Evaluating Representations for Deep One-class Classification
https://paperswithcode.com/paper/learning-associative-inference-using-fast-1,ICLR,2021,ICLR 2021 1,https://github.com/ischlag/Fast-Weight-Memory-public,1,Learning Associative Inference Using Fast Weight Memory
https://paperswithcode.com/paper/learning-attractor-dynamics-for-generative,NeurIPS,2018,NeurIPS 2018 12,https://github.com/deepmind/dynamic-kanerva-machines,1,Learning Attractor Dynamics for Generative Memory
https://paperswithcode.com/paper/learning-audio-visual-representations-with,ICLR,2021,ICLR 2021 1,https://github.com/yunyikristy/CM-ACC,1,Active Contrastive Learning of Audio-Visual Video Representations
https://paperswithcode.com/paper/learning-audio-visual-speech-representation-1,ICLR,2022,ICLR 2022 4,https://github.com/facebookresearch/av_hubert,1,Learning Audio-Visual Speech Representation by Masked Multimodal Cluster Prediction
https://paperswithcode.com/paper/learning-augmented-dynamic-power-management,NeurIPS,2021,NeurIPS 2021 12,https://github.com/adampolak/dpm,1,Learning-Augmented Dynamic Power Management with Multiple States via New Ski Rental Bounds
https://paperswithcode.com/paper/learning-augmented-energy-minimization-via,NeurIPS,2020,NeurIPS 2020 12,https://github.com/andreasr27/LAS,1,Learning Augmented Energy Minimization via Speed Scaling
https://paperswithcode.com/paper/learning-autoencoders-with-relational,ICML,2020,ICML 2020 1,https://github.com/HongtengXu/Relational-AutoEncoders,1,Learning Autoencoders with Relational Regularization
https://paperswithcode.com/paper/learning-backpropagation-free-deep,ICLR,2019,ICLR 2019 5,https://github.com/michaelshiyu/kerNET,1,On Kernel Method-Based Connectionist Models and Supervised Deep Learning Without Backpropagation
https://paperswithcode.com/paper/learning-barrier-certificates-towards-safe,NeurIPS,2021,NeurIPS 2021 12,https://github.com/roosephu/crabs,1,Learning Barrier Certificates: Towards Safe Reinforcement Learning with Zero Training-time Violations
https://paperswithcode.com/paper/learning-binary-latent-variable-models-a,ICML,2018,ICML 2018 7,https://github.com/arJaffe/BinaryLatentVariables,1,Learning Binary Latent Variable Models: A Tensor Eigenpair Approach
https://paperswithcode.com/paper/learning-black-box-attackers-with,NeurIPS,2020,NeurIPS 2020 12,https://github.com/TrustworthyDL/LeBA,1,Learning Black-Box Attackers with Transferable Priors and Query Feedback
https://paperswithcode.com/paper/learning-bounds-for-risk-sensitive-learning,NeurIPS,2020,NeurIPS 2020 12,https://github.com/jaeho-lee/oce,1,Learning Bounds for Risk-sensitive Learning
https://paperswithcode.com/paper/learning-bregman-divergences,NeurIPS,2020,NeurIPS 2020 12,https://github.com/Siahkamari/Learning-Bregman-Divergences,2,Learning to Approximate a Bregman Divergence
https://paperswithcode.com/paper/learning-by-abstraction-the-neural-state,NeurIPS,2019,NeurIPS 2019 12,https://github.com/stanfordnlp/mac-network,1,Learning by Abstraction: The Neural State Machine
https://paperswithcode.com/paper/learning-by-minimizing-the-sum-of-ranked,NeurIPS,2020,NeurIPS 2020 12,https://github.com/discovershu/SoRR,1,Learning by Minimizing the Sum of Ranked Range
https://paperswithcode.com/paper/learning-by-playing-solving-sparse-reward,ICML,2018,ICML 2018 7,https://github.com/hu-po/pySACQ,1,Learning by Playing - Solving Sparse Reward Tasks from Scratch
https://paperswithcode.com/paper/learning-calibratable-policies-using,ICML,2020,ICML 2020 1,https://github.com/ezhan94/calibratable-style-consistency,1,Learning Calibratable Policies using Programmatic Style-Consistency
https://paperswithcode.com/paper/learning-causal-semantic-representation-for-1,NeurIPS,2021,NeurIPS 2021 12,https://github.com/changliu00/causal-semantic-generative-model,1,Learning Causal Semantic Representation for Out-of-Distribution Prediction
https://paperswithcode.com/paper/learning-certified-individually-fair,NeurIPS,2020,NeurIPS 2020 12,https://github.com/eth-sri/lcifr,1,Learning Certified Individually Fair Representations
https://paperswithcode.com/paper/learning-collaborative-policies-to-solve-np,NeurIPS,2021,NeurIPS 2021 12,https://github.com/alstn12088/lcp,1,Learning Collaborative Policies to Solve NP-hard Routing Problems
https://paperswithcode.com/paper/learning-compact-representations-of-neural,NeurIPS,2021,NeurIPS 2021 12,https://github.com/jayroxis/dam-pytorch,1,Learning Compact Representations of Neural Networks using DiscriminAtive Masking (DAM)
https://paperswithcode.com/paper/learning-compositional-functions-via,NeurIPS,2020,NeurIPS 2020 12,https://github.com/jxbz/madam,1,Learning compositional functions via multiplicative weight updates
https://paperswithcode.com/paper/learning-compositional-neural-programs-with,NeurIPS,2019,NeurIPS 2019 12,https://github.com/instadeepai/AlphaNPI,1,Learning Compositional Neural Programs with Recursive Tree Search and Planning
https://paperswithcode.com/paper/learning-compositional-rules-via-neural,NeurIPS,2020,NeurIPS 2020 12,https://github.com/mtensor/rulesynthesis,1,Learning Compositional Rules via Neural Program Synthesis
https://paperswithcode.com/paper/learning-compressed-transforms-with-low,NeurIPS,2018,NeurIPS 2018 12,https://github.com/HazyResearch/structured-nets,1,Learning Compressed Transforms with Low Displacement Rank
https://paperswithcode.com/paper/learning-concise-representations-for,ICLR,2019,ICLR 2019 5,https://github.com/by1tTZ4IsQkAO80F/iclr_2019,3,Learning concise representations for regression by evolving networks of trees
https://paperswithcode.com/paper/learning-conditioned-graph-structures-for,NeurIPS,2018,NeurIPS 2018 12,https://github.com/aimbrain/vqa-project,1,Learning Conditioned Graph Structures for Interpretable Visual Question Answering
https://paperswithcode.com/paper/learning-continuous-hierarchies-in-the,ICML,2018,ICML 2018 7,https://github.com/facebookresearch/poincare-embeddings,1,Learning Continuous Hierarchies in the Lorentz Model of Hyperbolic Geometry
https://paperswithcode.com/paper/learning-continuous-system-dynamics-from,NeurIPS,2020,NeurIPS 2020 12,https://github.com/ZijieH/LG-ODE,1,Learning Continuous System Dynamics from Irregularly-Sampled Partial Observations
https://paperswithcode.com/paper/learning-curves-for-sgd-on-structured,ICLR,2022,ICLR 2022 4,https://github.com/Pehlevan-Group/sgd_structured_features,1,Learning Curves for SGD on Structured Features
https://paperswithcode.com/paper/learning-data-manipulation-for-augmentation,NeurIPS,2019,NeurIPS 2019 12,https://github.com/tanyuqian/learning-data-manipulation,1,Learning Data Manipulation for Augmentation and Weighting
https://paperswithcode.com/paper/learning-de-biased-representations-with-1,ICML,2020,ICML 2020 1,https://github.com/clovaai/rebias,1,Learning De-biased Representations with Biased Representations
https://paperswithcode.com/paper/learning-deep-bilinear-transformation-for,NeurIPS,2019,NeurIPS 2019 12,https://github.com/researchmm/DBTNet,1,Learning Deep Bilinear Transformation for Fine-grained Image Representation
https://paperswithcode.com/paper/learning-deep-features-in-instrumental-1,ICLR,2021,ICLR 2021 1,https://github.com/liyuan9988/DeepFeatureIV,1,Learning Deep Features in Instrumental Variable Regression
https://paperswithcode.com/paper/learning-deep-kernels-for-non-parametric-two,ICML,2020,ICML 2020 1,https://github.com/fengliu90/DK-for-TST,1,Learning Deep Kernels for Non-Parametric Two-Sample Tests
https://paperswithcode.com/paper/learning-deep-representations-by-mutual,ICLR,2019,ICLR 2019 5,https://github.com/rdevon/DIM,1,Learning deep representations by mutual information estimation and maximization
https://paperswithcode.com/paper/learning-deformable-tetrahedral-meshes-for-3d,NeurIPS,2020,NeurIPS 2020 12,https://github.com/nv-tlabs/DefTet,1,Learning Deformable Tetrahedral Meshes for 3D Reconstruction
https://paperswithcode.com/paper/learning-deterministic-weighted-automata-with,NeurIPS,2019,NeurIPS 2019 12,https://github.com/tech-srl/weighted_lstar,1,Learning Deterministic Weighted Automata with Queries and Counterexamples
https://paperswithcode.com/paper/learning-differential-equations-that-are-easy,NeurIPS,2020,NeurIPS 2020 12,https://github.com/jacobjinkelly/easy-neural-ode,1,Learning Differential Equations that are Easy to Solve
https://paperswithcode.com/paper/learning-discrete-structured-representations,ICML,2020,ICML 2020 1,https://github.com/karlstratos/ammi,1,Learning Discrete Structured Representations by Adversarially Maximizing Mutual Information
https://paperswithcode.com/paper/learning-discrete-structured-variational-auto-1,ICLR,2022,ICLR 2022 4,https://github.com/berlinera/dsvae-nes,1,Learning Discrete Structured Variational Auto-Encoder using Natural Evolution Strategies
https://paperswithcode.com/paper/learning-disentangled-behavior-embeddings,NeurIPS,2021,NeurIPS 2021 12,https://github.com/mishne-lab/dbe-disentangled-behavior-embedding,1,Learning Disentangled Behavior Embeddings
https://paperswithcode.com/paper/learning-disentangled-joint-continuous-and,NeurIPS,2018,NeurIPS 2018 12,https://github.com/Schlumberger/joint-vae,1,Learning Disentangled Joint Continuous and Discrete Representations
https://paperswithcode.com/paper/learning-disentangled-representation-for,NeurIPS,2019,NeurIPS 2019 12,https://github.com/cvlab-yonsei/projects,1,Learning Disentangled Representation for Robust Person Re-identification
https://paperswithcode.com/paper/learning-disentangled-representations-and,NeurIPS,2020,NeurIPS 2020 12,https://github.com/IndustAI/learning-group-structure,1,Learning Disentangled Representations and Group Structure of Dynamical Environments
https://paperswithcode.com/paper/learning-disentangled-representations-of-1,NeurIPS,2020,NeurIPS 2020 12,https://github.com/Rose-STL-Lab/DIVE,1,Learning Disentangled Representations of Videos with Missing Data
https://paperswithcode.com/paper/learning-distilled-collaboration-graph-for,NeurIPS,2021,NeurIPS 2021 12,https://github.com/ai4ce/DiscoNet,1,Learning Distilled Collaboration Graph for Multi-Agent Perception
https://paperswithcode.com/paper/learning-distributions-generated-by-one-layer,NeurIPS,2019,NeurIPS 2019 12,https://github.com/wushanshan/densityEstimation,1,Learning Distributions Generated by One-Layer ReLU Networks
https://paperswithcode.com/paper/learning-diverse-and-discriminative,NeurIPS,2020,NeurIPS 2020 12,https://github.com/ryanchankh/mcr2,1,Learning Diverse and Discriminative Representations via the Principle of Maximal Coding Rate Reduction
https://paperswithcode.com/paper/learning-division-with-neural-arithmetic,NeurIPS,2021,NeurIPS 2021 12,https://github.com/bmistry4/nalu-stable-exp-neurips-review,1,Learning Division with Neural Arithmetic Logic Modules
https://paperswithcode.com/paper/learning-domain-invariant-representations-in,NeurIPS,2021,NeurIPS 2021 12,https://github.com/facebookresearch/icp-block-mdp,1,Learning Domain Invariant Representations in Goal-conditioned Block MDPs
https://paperswithcode.com/paper/learning-dynamic-graph-representation-of,NeurIPS,2021,NeurIPS 2021 12,https://github.com/egyptdj/stagin,1,Learning Dynamic Graph Representation of Brain Connectome with Spatio-Temporal Attention
https://paperswithcode.com/paper/learning-dynamic-knowledge-graphs-to,NeurIPS,2020,NeurIPS 2020 12,https://github.com/xingdi-eric-yuan/GATA-public,1,Learning Dynamic Belief Graphs to Generalize on Text-Based Games
https://paperswithcode.com/paper/learning-dynamics-of-attention-human-prior,NeurIPS,2019,NeurIPS 2019 12,https://github.com/kakao/DAFT,1,Learning Dynamics of Attention: Human Prior for Interpretable Machine Reasoning
https://paperswithcode.com/paper/learning-dynamics-of-linear-denoising,ICML,2018,ICML 2018 7,https://github.com/arnupretorius/lindaedynamics_icml2018,1,Learning Dynamics of Linear Denoising Autoencoders
https://paperswithcode.com/paper/learning-efficient-online-3d-bin-packing-on,ICLR,2022,ICLR 2022 4,https://github.com/alexfrom0815/Online-3D-BPP-PCT,1,Learning Efficient Online 3D Bin Packing on Packing Configuration Trees
https://paperswithcode.com/paper/learning-efficient-task-dependent,NeurIPS,2020,NeurIPS 2020 12,https://github.com/colinbredenberg/Efficient-Plasticity-Camera-Ready,1,Learning efficient task-dependent representations with synaptic plasticity
https://paperswithcode.com/paper/learning-elementary-structures-for-3d-shape,NeurIPS,2019,NeurIPS 2019 12,https://github.com/TheoDEPRELLE/AtlasNetV2,1,Learning elementary structures for 3D shape generation and matching
https://paperswithcode.com/paper/learning-energy-based-models-by-diffusion-1,ICLR,2021,ICLR 2021 1,https://github.com/ruiqigao/recovery_likelihood,1,Learning Energy-Based Models by Diffusion Recovery Likelihood
https://paperswithcode.com/paper/learning-equations-for-extrapolation-and,ICML,2018,ICML 2018 7,https://github.com/martius-lab/EQL,1,Learning Equations for Extrapolation and Control
https://paperswithcode.com/paper/learning-erdos-renyi-random-graphs-via-edge,NeurIPS,2019,NeurIPS 2019 12,https://github.com/scarlett-nus/er_edge_det,1,Learning Erdos-Renyi Random Graphs via Edge Detecting Queries
https://paperswithcode.com/paper/learning-explainable-models-using-attribution,ICLR,2020,ICLR 2020 1,https://github.com/suinleelab/attributionpriors,1,Improving performance of deep learning models with axiomatic attribution priors and expected gradients
https://paperswithcode.com/paper/learning-explanations-that-are-hard-to-vary,ICLR,2021,ICLR 2021 1,https://github.com/gibipara92/learning-explanations-hard-to-vary,2,Learning explanations that are hard to vary
https://paperswithcode.com/paper/learning-exploration-policies-for-navigation,ICLR,2019,ICLR 2019 5,https://github.com/taochenshh/exp4nav,1,Learning Exploration Policies for Navigation
https://paperswithcode.com/paper/learning-factorized-multimodal,ICLR,2019,ICLR 2019 5,https://github.com/pliang279/factorized,1,Learning Factorized Multimodal Representations
https://paperswithcode.com/paper/learning-fair-predictors-with-sensitive,ICLR,2020,ICLR 2020 1,https://github.com/IBM/sensitive-subspace-robustness,1,Training individually fair ML models with Sensitive Subspace Robustness
https://paperswithcode.com/paper/learning-fairness-in-multi-agent-systems,NeurIPS,2019,NeurIPS 2019 12,https://github.com/PKU-AI-Edge/FEN,1,Learning Fairness in Multi-Agent Systems
https://paperswithcode.com/paper/learning-fast-learning-slow-a-general-1,ICLR,2022,ICLR 2022 4,https://github.com/NeurAI-Lab/CLS-ER,1,"Learning Fast, Learning Slow: A General Continual Learning Method based on Complementary Learning System"
https://paperswithcode.com/paper/learning-feature-sparse-principal-subspace,NeurIPS,2020,NeurIPS 2020 12,https://github.com/icety3/FSPCA,1,Learning Feature Sparse Principal Subspace
https://paperswithcode.com/paper/learning-features-with-parameter-free-layers-1,ICLR,2022,ICLR 2022 4,https://github.com/naver-ai/pflayer,1,Learning Features with Parameter-Free Layers
https://paperswithcode.com/paper/learning-filter-widths-of-spectral,NeurIPS,2018,NeurIPS 2018 12,https://github.com/haidark/WaveletDeconv,1,Learning filter widths of spectral decompositions with wavelets
https://paperswithcode.com/paper/learning-from-aggregate-observations,NeurIPS,2020,NeurIPS 2020 12,https://github.com/YivanZhang/lio,1,Learning from Aggregate Observations
https://paperswithcode.com/paper/learning-from-between-class-examples-for-deep,ICLR,2018,ICLR 2018 1,https://github.com/mil-tokyo/bc_learning_sound,1,Learning from Between-class Examples for Deep Sound Recognition
https://paperswithcode.com/paper/learning-from-context-agnostic-synthetic-data,NeurIPS,2021,NeurIPS 2021 12,https://github.com/charlesjin/synthetic_data,1,Towards Context-Agnostic Learning Using Synthetic Data
https://paperswithcode.com/paper/learning-from-iid-data-under-model-miss,NeurIPS,2020,NeurIPS 2020 12,https://github.com/PGM-Lab/PAC2BAYES,1,Learning under Model Misspecification: Applications to Variational and Ensemble methods
https://paperswithcode.com/paper/learning-from-irregularly-sampled-time-series,ICML,2020,ICML 2020 1,https://github.com/steveli/partial-encoder-decoder,1,Learning from Irregularly-Sampled Time Series: A Missing Data Perspective
https://paperswithcode.com/paper/learning-from-label-proportions-with,NeurIPS,2019,NeurIPS 2019 12,https://github.com/liujiabin008/LLP-GAN,1,Learning from Label Proportions with Generative Adversarial Networks
https://paperswithcode.com/paper/learning-from-noisy-singly-labeled-data,ICLR,2018,ICLR 2018 1,https://github.com/khetan2/MBEM,1,Learning From Noisy Singly-labeled Data
https://paperswithcode.com/paper/learning-from-positive-and-unlabeled-data-3,NeurIPS,2020,NeurIPS 2020 12,https://github.com/ZaydH/arbitrary_pu,1,Learning from Positive and Unlabeled Data with Arbitrary Positive Shift
https://paperswithcode.com/paper/learning-from-protein-structure-with,ICLR,2021,ICLR 2021 1,https://github.com/drorlab/gvp-pytorch,1,Learning from Protein Structure with Geometric Vector Perceptrons
https://paperswithcode.com/paper/learning-from-rules-generalizing-labeled-1,ICLR,2020,ICLR 2020 1,https://github.com/awasthiabhijeet/Learning-From-Rules,1,Learning from Rules Generalizing Labeled Exemplars
https://paperswithcode.com/paper/learning-from-trajectories-via-subgoal-1,NeurIPS,2019,NeurIPS 2019 12,https://github.com/sujoyp/subgoal-discovery,1,Learning from Trajectories via Subgoal Discovery
https://paperswithcode.com/paper/learning-gaussian-processes-by-minimizing-pac,NeurIPS,2018,NeurIPS 2018 12,https://github.com/boschresearch/PAC_GP,1,Learning Gaussian Processes by Minimizing PAC-Bayesian Generalization Bounds
https://paperswithcode.com/paper/learning-general-purpose-distributed-sentence,ICLR,2018,ICLR 2018 1,https://github.com/Maluuba/gensen,2,Learning General Purpose Distributed Sentence Representations via Large Scale Multi-task Learning
https://paperswithcode.com/paper/learning-generalizable-device-placement,NeurIPS,2019,NeurIPS 2019 12,https://github.com/aravic/generalizable-device-placement,1,Learning Generalizable Device Placement Algorithms for Distributed Machine Learning
https://paperswithcode.com/paper/learning-generalizable-representations-for-1,ICLR,2022,ICLR 2022 4,https://github.com/jianda-chen/ambs,1,Learning Generalizable Representations for Reinforcement Learning via Adaptive Meta-learner of Behavioral Similarities
https://paperswithcode.com/paper/learning-generalized-gumbel-max-causal,NeurIPS,2021,NeurIPS 2021 12,https://github.com/google-research/google-research,1,Learning Generalized Gumbel-max Causal Mechanisms
https://paperswithcode.com/paper/learning-global-additive-explanations-for,ICLR,2019,ICLR 2019 5,https://github.com/shftan/distilled_additive_explanations,1,Considerations When Learning Additive Explanations for Black-Box Models
https://paperswithcode.com/paper/learning-graph-cellular-automata,NeurIPS,2021,NeurIPS 2021 12,https://github.com/danielegrattarola/gnca,1,Learning Graph Cellular Automata
https://paperswithcode.com/paper/learning-graphon-mean-field-games-and-1,ICLR,2022,ICLR 2022 4,https://github.com/tudkcui/gmfg-learning,1,Learning Graphon Mean Field Games and Approximate Nash Equilibria
https://paperswithcode.com/paper/learning-grid-cells-as-vector-representation,ICLR,2019,ICLR 2019 5,https://github.com/ruiqigao/GridCell,1,Learning Grid Cells as Vector Representation of Self-Position Coupled with Matrix Representation of Self-Motion
https://paperswithcode.com/paper/learning-guidance-rewards-with-trajectory,NeurIPS,2020,NeurIPS 2020 12,https://github.com/tgangwani/GuidanceRewards,1,Learning Guidance Rewards with Trajectory-space Smoothing
https://paperswithcode.com/paper/learning-hawkes-processes-from-a-handful-of,NeurIPS,2019,NeurIPS 2019 12,https://github.com/trouleau/var-hawkes,1,Learning Hawkes Processes from a Handful of Events
